,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,MW,HomeTeamScored,AwayTeamScored,HomeTeamConceded,AwayTeamConceded,HomeGoalDiff,AwayGoalDiff,DiffInGoals,HomeTeamPoints,AwayTeamPoints,DiffPts,HM1,AM1,HM2,AM2,HM3,AM3
337,12/09/15,Hertha,Stuttgart,2.0,1.0,H,4,3.0,4.0,4.0,10.0,-1.0,-6.0,5.0,4,0,4,L,L,D,L,M,M
338,12/09/15,Ingolstadt,Wolfsburg,0.0,0.0,D,4,2.0,6.0,4.0,2.0,-2.0,4.0,-6.0,6,7,-1,W,W,L,D,M,M
339,12/09/15,Leverkusen,Darmstadt,0.0,1.0,A,4,3.0,3.0,4.0,3.0,-1.0,0.0,-1.0,6,3,3,L,D,W,D,M,M
340,13/09/15,Hoffenheim,Werder Bremen,1.0,3.0,A,4,2.0,3.0,4.0,5.0,-2.0,-2.0,0.0,1,4,-3,D,W,L,D,M,M
341,13/09/15,Schalke 04,Mainz,2.0,1.0,H,4,4.0,5.0,4.0,2.0,0.0,3.0,-3.0,4,6,-2,L,W,D,W,M,M
342,18/09/15,Mainz,Hoffenheim,3.0,1.0,H,5,6.0,3.0,4.0,7.0,2.0,-4.0,6.0,6,1,5,L,L,W,D,W,L
343,19/09/15,Darmstadt,Bayern Munich,0.0,3.0,A,5,4.0,12.0,3.0,2.0,1.0,10.0,-9.0,6,12,-6,W,W,D,W,D,W
344,19/09/15,FC Koln,M'gladbach,1.0,0.0,H,5,8.0,2.0,9.0,11.0,-1.0,-9.0,8.0,7,0,7,L,L,W,L,D,L
345,19/09/15,Hamburg,Ein Frankfurt,0.0,0.0,D,5,7.0,12.0,9.0,6.0,-2.0,6.0,-8.0,6,7,-1,W,W,L,W,W,D
346,19/09/15,Werder Bremen,Ingolstadt,0.0,1.0,A,5,6.0,2.0,6.0,4.0,0.0,-2.0,2.0,7,7,0,W,D,W,W,D,L
347,19/09/15,Wolfsburg,Hertha,2.0,0.0,H,5,6.0,5.0,2.0,5.0,4.0,0.0,4.0,8,7,1,D,W,W,L,D,D
348,20/09/15,Augsburg,Hannover,2.0,0.0,H,5,2.0,4.0,5.0,10.0,-3.0,-6.0,3.0,1,1,0,L,L,L,L,D,L
349,20/09/15,Dortmund,Leverkusen,3.0,0.0,H,5,15.0,3.0,3.0,5.0,12.0,-2.0,14.0,12,6,6,W,L,W,L,W,W
350,20/09/15,Stuttgart,Schalke 04,0.0,1.0,A,5,5.0,6.0,12.0,5.0,-7.0,1.0,-8.0,0,7,-7,L,W,L,L,L,D
351,22/09/15,Bayern Munich,Wolfsburg,5.0,1.0,H,6,15.0,8.0,2.0,2.0,13.0,6.0,7.0,15,11,4,W,W,W,D,W,W
352,22/09/15,Darmstadt,Werder Bremen,2.0,1.0,H,6,4.0,6.0,6.0,7.0,-2.0,-1.0,-1.0,6,7,-1,L,L,W,W,D,W
353,22/09/15,Hertha,FC Koln,2.0,0.0,H,6,5.0,9.0,7.0,9.0,-2.0,0.0,-2.0,7,10,-3,L,W,W,L,L,W
354,22/09/15,Ingolstadt,Hamburg,0.0,1.0,A,6,3.0,7.0,4.0,9.0,-1.0,-2.0,1.0,10,7,3,W,D,D,W,W,L
355,23/09/15,Hannover,Stuttgart,1.0,3.0,A,6,4.0,5.0,12.0,13.0,-8.0,-8.0,0.0,1,0,1,L,L,L,L,L,L
356,23/09/15,Hoffenheim,Dortmund,1.0,1.0,D,6,4.0,18.0,10.0,3.0,-6.0,15.0,-21.0,1,15,-14,L,W,L,W,D,W
357,23/09/15,Leverkusen,Mainz,1.0,0.0,H,6,3.0,9.0,8.0,5.0,-5.0,4.0,-9.0,6,9,-3,L,W,L,L,L,W
358,23/09/15,M'gladbach,Augsburg,4.0,2.0,H,6,2.0,4.0,12.0,5.0,-10.0,-1.0,-9.0,0,4,-4,L,W,L,L,L,L
359,23/09/15,Schalke 04,Ein Frankfurt,2.0,0.0,H,6,7.0,12.0,5.0,6.0,2.0,6.0,-4.0,10,8,2,W,D,W,W,L,W
360,25/09/15,FC Koln,Ingolstadt,1.0,1.0,D,7,9.0,3.0,11.0,5.0,-2.0,-2.0,0.0,10,10,0,L,L,W,W,L,D
361,26/09/15,Augsburg,Hoffenheim,1.0,3.0,A,7,6.0,5.0,9.0,11.0,-3.0,-6.0,3.0,4,2,2,L,D,W,L,L,L
362,26/09/15,Hamburg,Schalke 04,0.0,1.0,A,7,8.0,9.0,9.0,5.0,-1.0,4.0,-5.0,10,13,-3,W,W,D,W,W,W
363,26/09/15,Mainz,Bayern Munich,0.0,3.0,A,7,9.0,20.0,6.0,3.0,3.0,17.0,-14.0,9,18,-9,L,W,W,W,L,W
364,26/09/15,Stuttgart,M'gladbach,1.0,3.0,A,7,8.0,6.0,14.0,14.0,-6.0,-8.0,2.0,3,3,0,W,W,L,L,L,L
365,26/09/15,Werder Bremen,Leverkusen,0.0,3.0,A,7,7.0,4.0,9.0,8.0,-2.0,-4.0,2.0,7,9,-2,L,W,L,L,W,L
366,26/09/15,Wolfsburg,Hannover,1.0,1.0,D,7,9.0,5.0,7.0,15.0,2.0,-10.0,12.0,11,1,10,L,L,W,L,D,L
367,27/09/15,Dortmund,Darmstadt,2.0,2.0,D,7,19.0,6.0,4.0,7.0,15.0,-1.0,16.0,16,9,7,D,W,W,L,W,W
368,27/09/15,Ein Frankfurt,Hertha,1.0,1.0,D,7,12.0,7.0,8.0,7.0,4.0,0.0,4.0,8,10,-2,L,W,D,L,W,W
369,02/10/15,Darmstadt,Mainz,2.0,3.0,A,8,8.0,9.0,9.0,9.0,-1.0,0.0,-1.0,10,9,1,D,L,W,L,L,W
370,03/10/15,Hannover,Werder Bremen,1.0,0.0,H,8,6.0,7.0,16.0,12.0,-10.0,-5.0,-5.0,2,7,-5,D,L,L,L,L,L
371,03/10/15,Hertha,Hamburg,3.0,0.0,H,8,8.0,8.0,8.0,10.0,0.0,-2.0,2.0,11,10,1,D,L,W,W,L,D
372,03/10/15,Hoffenheim,Stuttgart,2.0,2.0,D,8,8.0,9.0,12.0,17.0,-4.0,-8.0,4.0,5,3,2,W,L,D,W,L,L
373,03/10/15,Ingolstadt,Ein Frankfurt,2.0,0.0,H,8,4.0,13.0,6.0,9.0,-2.0,4.0,-6.0,11,9,2,D,D,L,L,W,D
374,03/10/15,M'gladbach,Wolfsburg,2.0,0.0,H,8,9.0,10.0,15.0,8.0,-6.0,2.0,-8.0,6,12,-6,W,D,W,L,L,W
375,04/10/15,Bayern Munich,Dortmund,5.0,1.0,H,8,23.0,21.0,3.0,6.0,20.0,15.0,5.0,21,17,4,W,D,W,D,W,W
376,04/10/15,Leverkusen,Augsburg,1.0,1.0,D,8,7.0,7.0,8.0,12.0,-1.0,-5.0,4.0,12,4,8,W,L,W,L,L,W
377,04/10/15,Schalke 04,FC Koln,0.0,3.0,A,8,10.0,10.0,5.0,12.0,5.0,-2.0,7.0,16,11,5,W,D,W,L,W,W
378,16/10/15,Mainz,Dortmund,0.0,2.0,A,9,12.0,22.0,11.0,11.0,1.0,11.0,-10.0,12,17,-5,W,L,L,D,L,D
379,17/10/15,Augsburg,Darmstadt,0.0,2.0,A,9,8.0,10.0,13.0,12.0,-5.0,-2.0,-3.0,5,10,-5,D,L,L,D,L,W
380,17/10/15,Ein Frankfurt,M'gladbach,1.0,5.0,A,9,13.0,11.0,11.0,15.0,2.0,-4.0,6.0,9,9,0,L,W,D,W,L,W
381,17/10/15,Hamburg,Leverkusen,0.0,0.0,D,9,8.0,8.0,13.0,9.0,-5.0,-1.0,-4.0,10,13,-3,L,D,L,W,W,W
382,17/10/15,Schalke 04,Hertha,2.0,1.0,H,9,10.0,11.0,8.0,8.0,2.0,3.0,-1.0,16,14,2,L,W,W,D,W,W
383,17/10/15,Werder Bremen,Bayern Munich,0.0,1.0,A,9,7.0,28.0,13.0,4.0,-6.0,24.0,-30.0,7,24,-17,L,W,L,W,L,W
384,17/10/15,Wolfsburg,Hoffenheim,4.0,2.0,H,9,10.0,10.0,10.0,14.0,0.0,-4.0,4.0,12,6,6,L,D,D,W,L,D
385,18/10/15,FC Koln,Hannover,0.0,1.0,A,9,13.0,7.0,12.0,16.0,1.0,-9.0,10.0,14,5,9,W,W,D,D,L,L
386,18/10/15,Stuttgart,Ingolstadt,1.0,0.0,H,9,11.0,6.0,19.0,6.0,-8.0,0.0,-8.0,4,14,-10,D,W,L,D,W,L
387,23/10/15,Hoffenheim,Hamburg,0.0,1.0,A,10,12.0,8.0,18.0,13.0,-6.0,-5.0,-1.0,6,11,-5,L,D,D,L,W,L
388,24/10/15,Bayern Munich,FC Koln,4.0,0.0,H,10,29.0,13.0,4.0,13.0,25.0,0.0,25.0,27,14,13,W,L,W,W,W,D
389,24/10/15,Darmstadt,Wolfsburg,0.0,1.0,A,10,12.0,14.0,12.0,12.0,0.0,2.0,-2.0,13,15,-2,W,W,L,L,D,D
390,24/10/15,Hannover,Ein Frankfurt,1.0,2.0,A,10,8.0,14.0,16.0,16.0,-8.0,-2.0,-6.0,8,9,-1,W,L,W,L,D,D
391,24/10/15,Ingolstadt,Hertha,0.0,1.0,A,10,6.0,12.0,7.0,10.0,-1.0,2.0,-3.0,14,14,0,L,L,W,W,D,D
392,24/10/15,Leverkusen,Stuttgart,4.0,3.0,H,10,8.0,12.0,9.0,19.0,-1.0,-7.0,6.0,14,7,7,D,W,D,D,W,L
393,24/10/15,Mainz,Werder Bremen,1.0,3.0,A,10,12.0,7.0,13.0,14.0,-1.0,-7.0,6.0,12,7,5,L,L,W,L,L,L
394,25/10/15,Dortmund,Augsburg,5.0,1.0,H,10,24.0,8.0,11.0,15.0,13.0,-7.0,20.0,20,5,15,W,L,L,D,D,L
395,25/10/15,M'gladbach,Schalke 04,3.0,1.0,H,10,16.0,12.0,16.0,9.0,0.0,3.0,-3.0,12,19,-7,W,W,W,L,W,W
396,30/10/15,Ein Frankfurt,Bayern Munich,0.0,0.0,D,11,16.0,33.0,17.0,4.0,-1.0,29.0,-30.0,12,30,-18,W,W,L,W,L,W
397,31/10/15,Augsburg,Mainz,3.0,3.0,D,11,9.0,13.0,20.0,16.0,-11.0,-3.0,-8.0,5,12,-7,L,L,L,L,D,W
398,31/10/15,FC Koln,Hoffenheim,0.0,0.0,D,11,13.0,12.0,17.0,19.0,-4.0,-7.0,3.0,14,6,8,L,L,L,L,W,D
399,31/10/15,Hertha,M'gladbach,1.0,4.0,A,11,13.0,19.0,10.0,17.0,3.0,2.0,1.0,17,15,2,W,W,L,W,W,W
400,31/10/15,Schalke 04,Ingolstadt,1.0,1.0,D,11,13.0,6.0,12.0,8.0,1.0,-2.0,3.0,19,14,5,L,L,W,L,L,W
401,31/10/15,Werder Bremen,Dortmund,1.0,3.0,A,11,10.0,29.0,15.0,12.0,-5.0,17.0,-22.0,10,23,-13,W,W,L,W,L,L
402,31/10/15,Wolfsburg,Leverkusen,2.0,1.0,H,11,15.0,12.0,12.0,12.0,3.0,0.0,3.0,18,17,1,W,W,W,D,L,D
403,01/11/15,Hamburg,Hannover,1.0,2.0,A,11,9.0,9.0,13.0,18.0,-4.0,-9.0,5.0,14,8,6,W,L,D,W,L,W
404,01/11/15,Stuttgart,Darmstadt,2.0,0.0,H,11,15.0,12.0,23.0,13.0,-8.0,-1.0,-7.0,7,13,-6,L,L,W,W,D,L
405,06/11/15,Hannover,Hertha,1.0,3.0,A,12,11.0,14.0,19.0,14.0,-8.0,0.0,-8.0,11,17,-6,W,L,L,W,W,L
406,07/11/15,Bayern Munich,Stuttgart,4.0,0.0,H,12,33.0,17.0,4.0,23.0,29.0,-6.0,35.0,31,10,21,D,W,W,L,W,W
407,07/11/15,Darmstadt,Hamburg,1.0,1.0,D,12,12.0,10.0,15.0,15.0,-3.0,-5.0,2.0,13,14,-1,L,L,L,W,W,D
408,07/11/15,Hoffenheim,Ein Frankfurt,0.0,0.0,D,12,12.0,16.0,19.0,17.0,-7.0,-1.0,-6.0,7,13,-6,D,D,L,W,L,L
409,07/11/15,Leverkusen,FC Koln,1.0,2.0,A,12,13.0,13.0,14.0,17.0,-1.0,-4.0,3.0,17,15,2,L,D,W,L,D,L
410,07/11/15,Mainz,Wolfsburg,2.0,0.0,H,12,16.0,17.0,19.0,13.0,-3.0,4.0,-7.0,13,21,-8,D,W,L,W,L,W
411,07/11/15,M'gladbach,Ingolstadt,0.0,0.0,D,12,23.0,7.0,18.0,9.0,5.0,-2.0,7.0,18,15,3,W,D,W,L,W,L
412,08/11/15,Augsburg,Werder Bremen,1.0,2.0,A,12,12.0,11.0,23.0,18.0,-11.0,-7.0,-4.0,6,10,-4,D,L,L,W,L,L
413,08/11/15,Dortmund,Schalke 04,3.0,2.0,H,12,32.0,14.0,13.0,13.0,19.0,1.0,18.0,26,20,6,W,D,W,L,W,W
414,20/11/15,Hamburg,Dortmund,3.0,1.0,H,13,11.0,35.0,16.0,15.0,-5.0,20.0,-25.0,15,29,-14,D,W,L,W,W,W
415,21/11/15,Ein Frankfurt,Leverkusen,1.0,3.0,A,13,16.0,14.0,17.0,16.0,-1.0,-2.0,1.0,14,17,-3,D,L,D,L,W,W
416,21/11/15,FC Koln,Mainz,0.0,0.0,D,13,15.0,18.0,18.0,19.0,-3.0,-1.0,-2.0,18,16,2,W,W,D,D,L,L
417,21/11/15,M'gladbach,Hannover,2.0,1.0,H,13,23.0,12.0,18.0,22.0,5.0,-10.0,15.0,19,11,8,D,L,W,W,W,L
418,21/11/15,Schalke 04,Bayern Munich,1.0,3.0,A,13,16.0,37.0,16.0,4.0,0.0,33.0,-33.0,20,34,-14,L,W,D,D,L,W
419,21/11/15,Stuttgart,Augsburg,0.0,4.0,A,13,17.0,13.0,27.0,25.0,-10.0,-12.0,2.0,10,6,4,L,L,W,D,L,L
420,21/11/15,Wolfsburg,Werder Bremen,6.0,0.0,H,13,17.0,13.0,15.0,19.0,2.0,-6.0,8.0,21,13,8,L,W,W,L,W,W
421,22/11/15,Hertha,Hoffenheim,1.0,0.0,H,13,17.0,12.0,15.0,19.0,2.0,-7.0,9.0,20,8,12,W,D,L,D,W,L
422,22/11/15,Ingolstadt,Darmstadt,3.0,1.0,H,13,7.0,13.0,9.0,16.0,-2.0,-3.0,1.0,16,14,2,D,D,D,L,L,L
423,27/11/15,Darmstadt,FC Koln,0.0,0.0,D,14,14.0,15.0,19.0,18.0,-5.0,-3.0,-2.0,14,19,-5,L,D,D,W,L,D
424,28/11/15,Bayern Munich,Hertha,2.0,0.0,H,14,40.0,18.0,5.0,15.0,35.0,3.0,32.0,37,23,14,W,W,W,W,D,L
425,28/11/15,Hannover,Ingolstadt,4.0,0.0,H,14,13.0,10.0,24.0,10.0,-11.0,0.0,-11.0,11,19,-8,L,W,L,D,W,D
426,28/11/15,Hoffenheim,M'gladbach,3.0,3.0,D,14,12.0,25.0,20.0,19.0,-8.0,6.0,-14.0,8,22,-14,L,W,D,D,D,W
427,28/11/15,Mainz,Ein Frankfurt,2.0,1.0,H,14,18.0,17.0,19.0,20.0,-1.0,-3.0,2.0,17,14,3,D,L,W,D,D,D
428,28/11/15,Werder Bremen,Hamburg,1.0,3.0,A,14,13.0,14.0,25.0,17.0,-12.0,-3.0,-9.0,13,18,-5,L,W,W,D,L,L
429,29/11/15,Augsburg,Wolfsburg,0.0,0.0,D,14,17.0,23.0,25.0,15.0,-8.0,8.0,-16.0,9,24,-15,W,W,L,L,D,W
430,29/11/15,Dortmund,Stuttgart,4.0,1.0,H,14,36.0,17.0,18.0,31.0,18.0,-14.0,32.0,29,10,19,L,L,W,L,W,W
431,29/11/15,Leverkusen,Schalke 04,1.0,1.0,D,14,17.0,17.0,17.0,19.0,0.0,-2.0,2.0,20,20,0,W,L,L,L,L,D
432,04/12/15,Schalke 04,Hannover,3.0,1.0,H,15,18.0,17.0,20.0,24.0,-2.0,-7.0,5.0,21,14,7,D,W,L,L,L,L
433,05/12/15,FC Koln,Augsburg,0.0,1.0,A,15,15.0,17.0,18.0,25.0,-3.0,-8.0,5.0,20,10,10,D,D,D,W,W,L
434,05/12/15,Hamburg,Mainz,1.0,3.0,A,15,17.0,20.0,18.0,20.0,-1.0,0.0,-1.0,21,20,1,W,W,W,D,D,W
435,05/12/15,Hertha,Leverkusen,2.0,1.0,H,15,18.0,18.0,17.0,18.0,1.0,0.0,1.0,23,21,2,L,D,W,W,W,L
436,05/12/15,Ingolstadt,Hoffenheim,1.0,1.0,D,15,10.0,15.0,14.0,23.0,-4.0,-8.0,4.0,19,9,10,L,D,W,L,D,D
437,05/12/15,M'gladbach,Bayern Munich,3.0,1.0,H,15,28.0,42.0,22.0,5.0,6.0,37.0,-31.0,23,40,-17,D,W,W,W,D,W
438,05/12/15,Wolfsburg,Dortmund,1.0,2.0,A,15,23.0,40.0,15.0,19.0,8.0,21.0,-13.0,25,32,-7,D,W,W,L,L,W
439,06/12/15,Ein Frankfurt,Darmstadt,0.0,1.0,A,15,18.0,14.0,22.0,19.0,-4.0,-5.0,1.0,14,15,-1,L,D,L,L,D,D
440,06/12/15,Stuttgart,Werder Bremen,1.0,1.0,D,15,18.0,14.0,35.0,28.0,-17.0,-14.0,-3.0,10,13,-3,L,L,L,L,L,W
441,11/12/15,Mainz,Stuttgart,0.0,0.0,D,16,23.0,19.0,21.0,36.0,2.0,-17.0,19.0,23,11,12,W,D,W,L,D,L
442,12/12/15,Bayern Munich,Ingolstadt,2.0,0.0,H,16,43.0,11.0,8.0,15.0,35.0,-4.0,39.0,40,20,20,L,D,W,L,W,W
443,12/12/15,Darmstadt,Hertha,0.0,4.0,A,16,15.0,20.0,19.0,18.0,-4.0,2.0,-6.0,18,26,-8,W,W,D,L,L,W
444,12/12/15,Hoffenheim,Hannover,1.0,0.0,H,16,16.0,18.0,24.0,27.0,-8.0,-9.0,1.0,10,14,-4,D,L,D,W,L,L
445,12/12/15,Leverkusen,M'gladbach,5.0,0.0,H,16,19.0,31.0,20.0,23.0,-1.0,8.0,-9.0,21,26,-5,L,W,D,D,W,W
446,12/12/15,Werder Bremen,FC Koln,1.0,1.0,D,16,15.0,15.0,29.0,19.0,-14.0,-4.0,-10.0,14,20,-6,D,L,L,D,L,D
447,12/12/15,Wolfsburg,Hamburg,1.0,1.0,D,16,24.0,18.0,17.0,21.0,7.0,-3.0,10.0,25,21,4,L,L,D,W,W,W
448,13/12/15,Augsburg,Schalke 04,2.0,1.0,H,16,18.0,21.0,25.0,21.0,-7.0,0.0,-7.0,13,24,-11,W,W,D,D,W,L
449,13/12/15,Dortmund,Ein Frankfurt,4.0,1.0,H,16,42.0,18.0,20.0,23.0,22.0,-5.0,27.0,35,14,21,W,L,W,L,L,L
450,18/12/15,Schalke 04,Hoffenheim,1.0,0.0,H,17,22.0,17.0,23.0,24.0,-1.0,-7.0,6.0,24,13,11,L,W,W,D,D,D
451,19/12/15,Ein Frankfurt,Werder Bremen,2.0,1.0,H,17,19.0,16.0,27.0,30.0,-8.0,-14.0,6.0,14,15,-1,L,D,L,D,L,L
452,19/12/15,FC Koln,Dortmund,2.0,1.0,H,17,16.0,46.0,20.0,21.0,-4.0,25.0,-29.0,21,38,-17,D,W,L,W,D,W
453,19/12/15,Hamburg,Augsburg,0.0,1.0,A,17,19.0,20.0,22.0,26.0,-3.0,-6.0,3.0,22,16,6,D,W,L,W,W,D
454,19/12/15,Hannover,Bayern Munich,0.0,1.0,A,17,18.0,45.0,28.0,8.0,-10.0,37.0,-47.0,14,43,-29,L,W,L,L,W,W
455,19/12/15,Ingolstadt,Leverkusen,0.0,1.0,A,17,11.0,24.0,17.0,20.0,-6.0,4.0,-10.0,20,24,-4,L,W,D,L,L,D
456,19/12/15,Stuttgart,Wolfsburg,3.0,1.0,H,17,19.0,25.0,36.0,18.0,-17.0,7.0,-24.0,12,26,-14,D,D,D,L,L,D
457,20/12/15,Hertha,Mainz,2.0,0.0,H,17,24.0,23.0,18.0,21.0,6.0,2.0,4.0,29,24,5,W,D,W,W,L,W
458,20/12/15,M'gladbach,Darmstadt,3.0,2.0,H,17,31.0,15.0,28.0,23.0,3.0,-8.0,11.0,26,18,8,L,L,W,W,D,D
459,22/01/16,Hamburg,Bayern Munich,1.0,2.0,A,18,19.0,46.0,23.0,8.0,-4.0,38.0,-42.0,22,46,-24,L,W,D,W,L,L
460,23/01/16,FC Koln,Stuttgart,1.0,3.0,A,18,18.0,22.0,21.0,37.0,-3.0,-15.0,12.0,24,15,9,W,W,D,D,L,D
461,23/01/16,Hannover,Darmstadt,1.0,2.0,A,18,18.0,17.0,29.0,26.0,-11.0,-9.0,-2.0,14,18,-4,L,L,L,L,L,W
462,23/01/16,Hertha,Augsburg,0.0,0.0,D,18,26.0,21.0,18.0,26.0,8.0,-5.0,13.0,32,19,13,W,W,W,W,W,W
463,23/01/16,Hoffenheim,Leverkusen,1.0,1.0,D,18,17.0,25.0,25.0,20.0,-8.0,5.0,-13.0,13,27,-14,L,W,W,W,D,L
464,23/01/16,Ingolstadt,Mainz,1.0,0.0,H,18,11.0,23.0,18.0,23.0,-7.0,0.0,-7.0,20,24,-4,L,L,L,D,D,W
465,23/01/16,M'gladbach,Dortmund,1.0,3.0,A,18,34.0,47.0,30.0,23.0,4.0,24.0,-20.0,29,38,-9,W,L,L,W,W,W
466,24/01/16,Ein Frankfurt,Wolfsburg,3.0,2.0,H,18,21.0,26.0,28.0,21.0,-7.0,5.0,-12.0,17,26,-9,W,L,L,D,L,L
467,24/01/16,Schalke 04,Werder Bremen,1.0,3.0,A,18,23.0,17.0,23.0,32.0,0.0,-15.0,15.0,27,15,12,W,L,L,D,W,D
468,29/01/16,Mainz,M'gladbach,1.0,0.0,H,19,23.0,35.0,24.0,33.0,-1.0,2.0,-3.0,24,29,-5,L,L,L,W,D,L
469,30/01/16,Augsburg,Ein Frankfurt,0.0,0.0,D,19,21.0,24.0,26.0,30.0,-5.0,-6.0,1.0,20,20,0,D,W,W,W,W,L
470,30/01/16,Darmstadt,Schalke 04,0.0,2.0,A,19,19.0,24.0,27.0,26.0,-8.0,-2.0,-6.0,21,27,-6,W,L,L,W,L,L
471,30/01/16,Dortmund,Ingolstadt,2.0,0.0,H,19,50.0,12.0,24.0,18.0,26.0,-6.0,32.0,41,23,18,W,W,L,L,W,L
472,30/01/16,Leverkusen,Hannover,3.0,0.0,H,19,26.0,19.0,21.0,31.0,5.0,-12.0,17.0,28,14,14,D,L,W,L,W,L
473,30/01/16,Stuttgart,Hamburg,2.0,1.0,H,19,25.0,20.0,38.0,25.0,-13.0,-5.0,-8.0,18,22,-4,W,L,W,L,D,D
474,30/01/16,Werder Bremen,Hertha,3.0,3.0,D,19,20.0,26.0,33.0,18.0,-13.0,8.0,-21.0,18,33,-15,W,D,L,W,D,W
475,31/01/16,Bayern Munich,Hoffenheim,2.0,0.0,H,19,48.0,18.0,9.0,26.0,39.0,-8.0,47.0,49,14,35,W,D,W,L,W,W
476,31/01/16,Wolfsburg,FC Koln,1.0,1.0,D,19,28.0,19.0,24.0,24.0,4.0,-5.0,9.0,26,24,2,L,L,L,W,D,D
477,05/02/16,M'gladbach,Werder Bremen,5.0,1.0,H,20,35.0,23.0,34.0,36.0,1.0,-13.0,14.0,29,19,10,L,D,L,W,W,L
478,06/02/16,Ein Frankfurt,Stuttgart,2.0,4.0,A,20,24.0,27.0,30.0,39.0,-6.0,-12.0,6.0,21,21,0,D,W,W,W,W,W
479,06/02/16,Hannover,Mainz,0.0,1.0,A,20,19.0,24.0,34.0,24.0,-15.0,0.0,-15.0,14,27,-13,L,W,L,L,L,L
480,06/02/16,Hertha,Dortmund,0.0,0.0,D,20,29.0,52.0,21.0,24.0,8.0,28.0,-20.0,34,44,-10,D,W,D,W,W,L
481,06/02/16,Ingolstadt,Augsburg,2.0,1.0,H,20,12.0,21.0,20.0,26.0,-8.0,-5.0,-3.0,23,21,2,L,D,W,D,L,W
482,06/02/16,Leverkusen,Bayern Munich,0.0,0.0,D,20,29.0,50.0,21.0,9.0,8.0,41.0,-33.0,31,52,-21,W,W,D,W,W,W
483,06/02/16,Schalke 04,Wolfsburg,3.0,0.0,H,20,26.0,29.0,26.0,25.0,0.0,4.0,-4.0,30,27,3,W,D,L,L,W,L
484,07/02/16,Hamburg,FC Koln,1.0,1.0,D,20,21.0,20.0,27.0,25.0,-6.0,-5.0,-1.0,22,25,-3,L,D,L,L,L,W
485,07/02/16,Hoffenheim,Darmstadt,0.0,2.0,A,20,18.0,19.0,28.0,29.0,-10.0,-10.0,0.0,14,21,-7,L,L,D,W,L,L
486,12/02/16,Mainz,Schalke 04,2.0,1.0,H,21,25.0,29.0,24.0,26.0,1.0,3.0,-2.0,30,33,-3,W,W,W,W,L,L
487,13/02/16,Darmstadt,Leverkusen,1.0,2.0,A,21,21.0,29.0,29.0,21.0,-8.0,8.0,-16.0,24,32,-8,W,D,L,W,W,D
488,13/02/16,Dortmund,Hannover,1.0,0.0,H,21,52.0,19.0,24.0,35.0,28.0,-16.0,44.0,45,14,31,D,L,W,L,W,L
489,13/02/16,FC Koln,Ein Frankfurt,3.0,1.0,H,21,21.0,26.0,26.0,34.0,-5.0,-8.0,3.0,26,21,5,D,L,D,D,L,W
490,13/02/16,Stuttgart,Hertha,2.0,0.0,H,21,31.0,29.0,41.0,21.0,-10.0,8.0,-18.0,24,35,-11,W,D,W,D,W,D
491,13/02/16,Werder Bremen,Hoffenheim,1.0,1.0,D,21,24.0,18.0,41.0,30.0,-17.0,-12.0,-5.0,19,14,5,L,L,D,L,W,D
492,13/02/16,Wolfsburg,Ingolstadt,2.0,0.0,H,21,29.0,14.0,28.0,21.0,1.0,-7.0,8.0,27,26,1,L,W,D,L,L,W
493,14/02/16,Augsburg,Bayern Munich,1.0,3.0,A,21,22.0,50.0,28.0,9.0,-6.0,41.0,-47.0,21,53,-32,L,D,D,W,D,W
494,14/02/16,Hamburg,M'gladbach,3.0,2.0,H,21,22.0,40.0,28.0,35.0,-6.0,5.0,-11.0,23,32,-9,D,W,L,L,L,L
495,19/02/16,Ein Frankfurt,Hamburg,0.0,0.0,D,22,27.0,25.0,37.0,30.0,-10.0,-5.0,-5.0,21,26,-5,L,W,L,D,D,L
496,20/02/16,Bayern Munich,Darmstadt,3.0,1.0,H,22,53.0,22.0,10.0,31.0,43.0,-9.0,52.0,56,24,32,W,L,D,W,W,L
497,20/02/16,Hertha,Wolfsburg,1.0,1.0,D,22,29.0,31.0,23.0,28.0,6.0,3.0,3.0,35,30,5,L,W,D,L,D,D
498,20/02/16,Hoffenheim,Mainz,3.0,2.0,H,22,19.0,27.0,31.0,25.0,-12.0,2.0,-14.0,15,33,-18,D,W,L,W,L,W
499,20/02/16,Ingolstadt,Werder Bremen,2.0,0.0,H,22,14.0,25.0,23.0,42.0,-9.0,-17.0,8.0,26,20,6,L,D,W,L,L,D
500,20/02/16,M'gladbach,FC Koln,1.0,0.0,H,22,42.0,24.0,38.0,27.0,4.0,-3.0,7.0,32,29,3,L,W,W,D,L,D
501,21/02/16,Hannover,Augsburg,0.0,1.0,A,22,19.0,23.0,36.0,31.0,-17.0,-8.0,-9.0,14,21,-7,L,L,L,L,L,D
502,21/02/16,Leverkusen,Dortmund,0.0,1.0,A,22,31.0,53.0,22.0,24.0,9.0,29.0,-20.0,35,48,-13,W,W,D,D,W,W
503,21/02/16,Schalke 04,Stuttgart,1.0,1.0,D,22,30.0,33.0,28.0,41.0,2.0,-8.0,10.0,33,27,6,L,W,W,W,W,W
504,26/02/16,FC Koln,Hertha,0.0,1.0,A,23,24.0,30.0,28.0,24.0,-4.0,6.0,-10.0,29,36,-7,L,D,W,L,D,D
505,27/02/16,Hamburg,Ingolstadt,1.0,1.0,D,23,25.0,16.0,30.0,23.0,-5.0,-7.0,2.0,27,29,-2,D,W,W,L,D,W
